All,همه,module,Magento_AdminGws
None,"هیچ یک",module,Magento_AdminGws
"Allowed Scopes","محدوده های مجاز",module,Magento_AdminGws
"You need more permissions to delete this item(s): %1.","شما دسترسی بالاتری نیاز دارید تا این موارد را حذف کنید: %1.",module,Magento_AdminGws
"There are rules that have been changed but were not applied. Only users with exclusive access can apply rules.","There are rules that have been changed but were not applied. Only users with exclusive access can apply rules.",module,Magento_AdminGws
"Please assign this entity to a store view.","لطفا این نهاد را به مشاهده فروشگاه اختصاص دهید.",module,Magento_AdminGws
"You can create an order in an active store only.","You can create an order in an active store only.",module,Magento_AdminGws
"Please assign this item to a store view.","لطفا این محصول را به یک فروشگاه اختصاص دهید.",module,Magento_AdminGws
"You need more permissions to save this item.","شما دسترسی بالاتری نیاز دارید تا این موارد را ذخیره کنید: %1.",module,Magento_AdminGws
"You need more permissions to delete this item.","شما دسترسی بالاتری نیاز دارید تا این موارد را حذف کنید: %1.",module,Magento_AdminGws
"You need more permissions to view this item.","شما دسترسی بالاتری نیاز دارید تا این موارد را مشاهده کنید: %1.",module,Magento_AdminGws
"Please specify at least one website or one store group.","لطفا حداقل یک وب سایت یا فروشگاه یک گروه را مشخص کنید.",module,Magento_AdminGws
"You need more permissions to set All Scopes to a Role.","شما برای تنظیم تمامی دسترسیهای یک نقش، نیاز به مجوزهای بیشتری دارید.",module,Magento_AdminGws
"Incorrect website ID: %1","شناسه وبسایت نادرست: %1",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","برای دسترسی به وبسایت نیاز به مجوزهای بیشتر دارید: %1.",module,Magento_AdminGws
"Incorrect store ID: %1","وب سایت اشتباه: %1",module,Magento_AdminGws
"You need more permissions to save this setting.","شما دسترسی بالاتری نیاز دارید تا این موارد را ذخیره کنید: %1.",module,Magento_AdminGws
"Role Scopes","محدوده های قانون",module,Magento_AdminGws
Custom,سفارشی,module,Magento_AdminGws
"Read Details","خواندن جزئیات",module,Magento_AdminNotification
"Mark as Read","علامت گذاری به عنوان خوانده شده",module,Magento_AdminNotification
"Are you sure?","آیا شما مطمئن هستید?",module,Magento_AdminNotification
Remove,حذف,module,Magento_AdminNotification
"Messages Inbox","صندوق پیام‌های دریافتی",module,Magento_AdminNotification
"You have %1 new system messages","شما %1 پیام جدید دارید",module,Magento_AdminNotification
"You have %1 new system message","شما %1 پیام جدید دارید",module,Magento_AdminNotification
"Incoming Message","پیام های دریافتی",module,Magento_AdminNotification
close,بستن,module,Magento_AdminNotification
"Read details","خواندن جزییات",module,Magento_AdminNotification
Notifications,"اطلاعیه ها",module,Magento_AdminNotification
"The message has been marked as Read.","پیام بعنوان خوانده شده علامتگذاری شده است.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","ما نتوانستیم این اعلان را به عنوان خوانده شده علامت گزاری کنیم زیرا آن یک خطا میباشد.",module,Magento_AdminNotification
"Please select messages.","لطفا پیام‌ها را انتخاب کنید.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","%1 اعلان به عنوان خوانده شده مشخص شده است.",module,Magento_AdminNotification
"The message has been removed.","پیام برداشته شد.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","ما نتوانستیم پیام ها به دلیل خطا را حذف کنیم.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","%1 اعلان حذف شده است.",module,Magento_AdminNotification
"1 Hour","1 ساعت",module,Magento_AdminNotification
"2 Hours","2 ساعت",module,Magento_AdminNotification
"6 Hours","6 ساعت",module,Magento_AdminNotification
"12 Hours","12 ساعت",module,Magento_AdminNotification
